InstitutionalRole	PrimaryDomain	OrgName	OrgType	CountryName	CountryISO	WDSOrg	WDSMembership	WDSOrgLat	WDSOrgLong
Librarian	Information sciences	University of Debrecen, University and National Library	Academia/Research	Hungary	HUN				
Librarian	Social Sciences/Economics and business	University of Debrecen University and National Library	Academia/Research	Hungary	HUN				
Librarian	art of music	Liszt Ferenc Academy of Music	Other (please specify) - obligatory	Hungary	HUN				
Librarian	information science	Budapest Business School	Academia/Research	Hungary	HUN				
Librarian	library studies	Eszterhazy Karoly University	Academia/Research	Hungary	HUN				
Librarian	data referent	University of Debrecen	Academia/Research	Hungary	HUN				
Librarian	Natural resources information management	University of Idaho	Academia/Research	United States	USA				
Librarian	Library Science	Purdue University Libraries and School of Information Studies	Academia/Research	United States	USA				
Librarian	Information Science	University of North Carolina at Greensboro	Academia/Research	United States	USA				
Librarian	Library and Information Science	University of British Columbia	Academia/Research	Canada	CAN				
Librarian	Information Science and Information Technology	University of Ghana	Academia/Research	Ghana	GHA				
Librarian	Library science, Library management	****	Other (please specify) - obligatory	United States	USA				
Librarian	Indexing, Data Management	CSIR	Academia/Research	South Africa	ZAF				
Librarian	Metadata	University of Warwick	Academia/Research	United Kingdom	GBR				
Librarian	RDM	Université de Montréal	Academia/Research	Canada	CAN				
Librarian	Library science	NATO Defense College	Academia/Research	Italy	ITA				
Librarian	Research Data and Infrastructure 	North Carolina State University	Academia/Research	United States	USA				
Librarian	Research Information	Agricultural Research Council	Academia/Research	South Africa	ZAF				
Librarian	Digital Preservation	Scholars Portal	Academia/Research	Canada	CAN				
Librarian	Library, Information Technology	New Horizon College of Engineering	Academia/Research	India	IND				
Librarian	Data curation	Discovery Garden Inc	IT Consultancy/Development	United States	USA				
Librarian	Librarianship	Lupane State University	Academia/Research	Zimbabwe	ZWE				
Librarian	Research Data Management	CSIRO	Government/Public Services	Australia	AUS				
Librarian	Digital Humanities/Cross domain cooperation in heritage/International librarianship/RDM policy 	LCRDM _ National Coordination Point Research Data Management 	Other (please specify) - obligatory	Netherlands	NLD				
Librarian	Technical Services	Chinhoyi University of Technology	Academia/Research	Zimbabwe	ZWE				
Librarian	open science	Università degli studi di Bergamo	Academia/Research	Italy	ITA				
Librarian	Library and Information Science	Harvard University	Academia/Research	United States	USA				
Librarian	Academic Librarianship	Narula Institute of Technology	Academia/Research	India	IND				
Librarian	Research Data Management	University of Jyväskylä	Academia/Research	Finland	FIN				
Librarian	agricultural research	National Agricultural Library	Government/Public Services	United States	USA				
Librarian	Library and Information Science	The Maharaja Sayajirao University of Baroda	Academia/Research	India	IND				
Librarian	Data Librarian	Florida Institute of Technology	Academia/Research	United States	USA				
Librarian	Agriculture and Natural Resources	University of Arizona	Academia/Research	United States	USA				
Librarian	science humaine et sociale	EHESS-CNRS	Academia/Research	France	FRA				
Librarian	Library Management	KAUST	Academia/Research	Saudi Arabia	SAU				
Librarian	research data support	University of Edinburgh	Academia/Research	United Kingdom	GBR				
Librarian	Librarianship	University of Turin	Academia/Research	Italy	ITA				
Librarian	Digital libraries 	Bibliothèque nationale de France	Government/Public Services	France	FRA				
Librarian	infromation literacy	UNIVERSITA' DEGLI STUDI DI ROMA TOR VERGATA	Academia/Research	Italy	ITA				
Librarian	Library 	National Research Council - Institute for Science and Information Technologies (CNR - ISTI)	Academia/Research	Italy	ITA				
Librarian	Library 	National Research Council - Institute for Science and Information Technologies (CNR-ISTI)	Academia/Research	Italy	ITA				
Librarian	Chemistry	Oklahoma State University	Academia/Research	United States	USA				
Librarian	Biblioteconomia	analytics data	Academia/Research	Brazil	BRA				
Librarian	Library Systems	Saint Joseph's University	Academia/Research	United States	USA				
Librarian	NULL	Université Paris 1 - BIU CUJAS	Academia/Research	France	FRA				
Librarian	NULL	Universitat Pompeu Fabra	Academia/Research	Spain	ESP				
Librarian	NULL	Sorbonne University	Academia/Research	France	FRA				
Librarian	Information Science	Botswana University of Agriculture and Natural Resources	Academia/Research	Botswana	BWA				
Librarian	NULL	UMass Dartmouth	Academia/Research	United States	USA				
Librarian	NULL	Chalmers	Academia/Research	Sweden	SWE				
Librarian	Library and Information Science	All India Institute of Medical Sciences, New Delhi	Government/Public Services	India	IND				
Librarian	Library and Information Science	University of Illinois at Urbana-Champaign	Academia/Research	United States	USA				
Librarian	Engineering 	IFLA	Government/Public Services	Netherlands	NLD				
Librarian	NULL	LRCC	Academia/Research	Vietnam	VNM				
Librarian	Humanities	Universita di Modena e Reggio Emilia	Academia/Research	Italy	ITA				
Librarian	Health Informatics - Research Data Management	UCL	Academia/Research	United Kingdom	GBR				
Librarian	NULL	Yale University	Academia/Research	United States	USA				
Librarian	NULL	Leiden University Library	Academia/Research	Netherlands	NLD				
Librarian	NULL	LSE (The London School of Economics and Political Science)	Academia/Research	United Kingdom	GBR				
Librarian	NULL	NNLM-NER	Government/Public Services	United States	USA				
Librarian	Information literacy training & database usage analytics	Botswana Accountancy College	Academia/Research	Botswana	BWA				
Librarian	Research Data	Leiden University	Academia/Research	Netherlands	NLD				
Librarian	NULL	Villa I Tatti, Harvard University	Academia/Research	Italy	ITA				
Librarian	NULL	Waterford Institute of Technology	Academia/Research	Ireland {Republic}	IRL				
Librarian	NULL	University of Cape Town	Academia/Research	South Africa	ZAF				
Librarian	Agriculture nutrition	Botswana University of Agriculture and Natural Resources	Academia/Research	Botswana	BWA				
Librarian	NULL	University of Hong Kong	Academia/Research	China	CHN				
Librarian	NULL	Czech Academy of Sciences Library	Academia/Research	Czech Republic	CZE				
Librarian	NULL	University of Pretoria	Academia/Research	South Africa	ZAF				
Librarian	Information science	URFIST de Paris	Government/Public Services	France	FRA				
Librarian	NULL	Botswana University of Agriculture and Natural Resources	Academia/Research	Botswana	BWA				
Librarian	NULL	Monash University	Academia/Research	Australia	AUS				
Librarian	Crop production and Animal Farming	Botswana University of Agriculture and Natural Resource	Academia/Research	Botswana	BWA				
Librarian	NULL	Botswana International University of Science and Technology	Academia/Research	Botswana	BWA				
Librarian	Library and information science	Bindura University of Science Education	Academia/Research	Zimbabwe	ZWE				
Librarian	NULL	Politecnico di Torino	Academia/Research	Italy	ITA				
Librarian	NULL	Botswana International University of Science and Technology	Academia/Research	Botswana	BWA				
Librarian	NULL	biblioteca Ercolani di medicina veterinaria UNIBO	Academia/Research	Italy	ITA				
Librarian	NULL	Politecnico di Torino	Academia/Research	Italy	ITA				
Librarian	NULL	Politecnico di Torino	Academia/Research	Italy	ITA				
Librarian	NULL	Universita' Messina	Other (please specify) - obligatory	Italy	ITA				
Librarian	NULL	U.S. National Academies of Sciences, Engineering, and Medicine	Academia/Research	United States	USA				
Librarian	NULL	University of Aveiro	Academia/Research	Portugal	PRT				
Librarian	NULL	University of Pretoria	Academia/Research	South Africa	ZAF				
Librarian	Research data management	Queensland University of Technology	Academia/Research	Australia	AUS				
Librarian	Library Science	Southern Connecticut State University	Academia/Research	United States	USA				
Librarian	Librarianship, Archival Science and Information Science	Observatoire de Paris/Paris Observatory	Academia/Research	France	FRA				
Librarian	NULL	IFSTTAR	Academia/Research	France	FRA				
Librarian	Health Information Literacy	All India Institute of Medical Sciences, New Delhi	Academia/Research	India	IND				
Librarian	Science librarianship	North Carolina State University Libraries	Academia/Research	United States	USA				
Librarian	Information science	University College Dublin 	Academia/Research	Ireland {Republic}	IRL				
Librarian	Philosophy	Universidad Nacional Agraria La Molina	Academia/Research	Peru	PER				
Librarian	Marine Science; Atmospheric Science; Geoscience	Rosenstiel School of Marine & Atmospheric Science Library, University of Miami	Academia/Research	United States	USA				
Librarian	NULL	ISTI-CNR	Academia/Research	Italy	ITA				
Librarian	Information scientifique et technique	CDSP - Sciences Po / CNRS (UMS 828)	Academia/Research	France	FRA				
